"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
11.00,0.00,19.16,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,20.02,28.01,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,2.80,0.00,14.22,39.49,2.45,27.70,3.80,10.68,0.00,16.99,0.00,0.60,8.00,10.00,10.00,1.20,16.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,11.29,14.07,18.90,0.00,0.00,0.00,0.70,34.80,59.30,1.59,1.02,0.00,64.92,11.00,0.00,1.08,0.00,0.00,0.00,0.00,7.40
12.00,0.82,19.29,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.53,0.13,3.10,0.00,7.60,19.86,26.21,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,2.80,0.54,13.83,38.22,2.45,27.70,3.80,10.68,4.65,16.99,0.26,0.60,8.00,10.00,10.00,1.20,15.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,11.43,14.20,18.90,0.00,0.00,0.00,0.70,36.05,59.00,1.60,1.14,2.70,65.10,11.00,0.00,1.08,1.73,0.00,0.00,0.00,7.40
13.00,6.48,19.17,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,1.66,2.26,3.10,0.00,7.60,19.70,24.05,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,2.80,6.44,13.52,37.10,2.45,27.70,3.80,10.68,40.42,16.99,7.07,0.60,8.00,10.00,10.00,1.20,14.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,11.24,13.93,18.90,0.00,0.00,0.04,0.70,37.67,58.57,1.59,1.29,29.06,65.56,10.00,0.00,1.12,17.09,22.39,0.00,0.00,7.40
14.00,9.70,19.64,1.22,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,2.59,7.93,3.10,0.00,7.60,18.66,25.78,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,2.80,11.23,13.28,36.12,2.45,27.70,3.80,10.68,85.96,16.99,17.75,0.60,8.00,10.00,10.00,1.20,12.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,10.94,13.52,18.90,0.00,0.00,0.07,0.70,35.36,56.76,1.53,1.35,65.05,66.02,9.00,0.00,1.08,43.48,84.37,0.00,0.00,7.40
15.00,11.38,19.51,4.78,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,6.18,14.55,3.10,0.00,7.60,17.32,28.80,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,2.80,12.56,12.95,34.72,2.45,27.70,3.80,10.68,118.67,16.99,27.47,0.60,8.00,10.00,10.00,1.20,11.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,11.32,13.73,18.90,0.00,0.00,0.08,0.70,31.74,54.47,1.46,1.38,85.02,66.76,9.00,0.00,1.08,63.05,150.08,0.00,0.00,7.40
16.00,12.27,19.48,8.40,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,13.21,16.78,3.10,0.00,7.60,16.63,32.83,2.80,5.00,4.80,4.40,18.45,10.00,3.50,5.00,2.80,13.38,12.54,32.91,2.45,27.60,3.80,10.68,131.18,16.99,31.68,0.60,8.00,10.00,10.00,1.20,9.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,11.91,14.13,18.90,0.00,0.00,0.12,0.70,29.55,52.34,1.66,1.58,97.28,67.49,10.00,0.00,1.08,69.59,215.09,0.00,0.00,7.40
17.00,12.86,19.30,11.13,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,16.43,17.53,3.10,0.00,7.60,16.14,37.19,2.80,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,13.76,12.08,31.49,2.45,27.70,3.80,10.68,135.02,16.99,33.19,0.60,8.00,10.00,10.00,1.20,7.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,12.53,14.56,18.90,0.00,0.00,0.59,0.70,27.84,50.25,1.96,1.85,102.86,69.17,10.00,0.10,1.04,73.54,250.00,0.00,0.00,7.40
18.00,13.64,19.14,13.22,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,17.34,17.84,3.10,0.00,7.60,15.86,40.56,2.80,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,13.91,11.57,30.49,2.45,27.60,3.80,10.68,135.85,16.99,33.65,0.60,8.00,10.00,10.00,1.20,5.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,13.14,15.00,18.90,0.00,0.00,0.80,0.70,31.54,52.35,2.39,2.20,104.07,70.86,10.00,0.20,1.08,74.83,250.00,0.00,0.00,7.40
19.00,14.31,19.02,14.90,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.02,17.86,3.10,0.00,7.60,15.65,43.61,2.80,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,13.91,11.46,31.02,2.45,27.40,3.80,10.68,135.63,16.99,33.92,0.60,8.00,10.00,10.00,1.20,4.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,13.50,15.31,18.90,0.00,0.00,0.99,0.70,37.03,55.86,2.86,2.58,104.41,74.15,8.00,0.20,1.04,75.12,250.00,0.00,0.00,7.40
20.00,14.80,19.03,16.22,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.30,17.75,3.10,0.00,7.60,16.49,50.35,2.80,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,13.88,11.76,33.08,2.45,27.40,3.80,10.68,135.24,16.99,34.03,0.60,8.00,10.00,10.00,1.20,3.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,13.77,15.59,18.90,0.00,0.00,1.11,0.70,40.40,58.61,3.76,3.13,104.44,77.45,7.00,0.30,1.04,75.39,250.00,0.00,0.00,7.40
21.00,15.26,19.25,17.33,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.49,17.65,3.10,0.00,7.60,17.68,58.33,2.80,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,13.83,12.30,36.18,2.45,27.30,3.80,10.68,134.88,16.99,34.10,0.60,8.00,10.00,10.00,1.20,3.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,14.13,15.75,18.90,0.00,0.00,1.21,0.70,43.06,61.10,4.81,3.73,104.33,80.93,6.00,0.30,1.04,75.61,250.00,0.00,0.00,7.40
22.00,15.61,19.41,18.08,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.53,17.56,3.10,0.00,7.60,19.09,64.42,2.90,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,13.80,13.09,40.31,2.45,27.20,3.80,10.68,135.00,16.99,34.19,0.60,8.00,10.00,10.00,1.20,4.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,14.52,15.88,18.90,0.00,0.00,1.24,0.70,45.37,62.57,5.57,4.26,103.39,84.41,8.00,0.30,1.04,76.10,250.00,0.00,0.00,7.40
23.00,15.69,19.12,18.36,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.31,17.49,3.10,0.00,7.60,20.58,69.89,2.90,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,13.85,13.97,44.83,2.45,27.10,3.80,10.68,135.77,16.99,34.34,0.60,8.00,10.00,10.00,1.20,6.00,6.50,4.00,14.08,2.00,10.80,7.80,5.00,1.20,14.84,16.15,18.90,0.00,0.00,1.22,0.70,47.55,63.69,6.23,4.77,101.93,87.69,12.00,0.40,1.04,76.63,250.00,0.00,0.00,7.40
24.00,15.74,18.78,18.39,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.05,17.48,3.10,0.00,7.60,21.99,72.14,2.90,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,13.96,14.95,49.74,2.45,26.90,3.80,10.68,136.42,16.99,34.22,0.60,8.00,10.00,10.00,1.20,10.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,15.14,16.47,18.90,0.00,0.00,1.25,0.70,49.54,65.33,6.87,5.21,101.46,90.98,19.00,0.40,1.04,76.92,250.00,0.00,0.00,7.40
25.00,15.57,18.65,18.11,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.07,17.49,3.10,0.00,7.60,23.38,73.32,2.70,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,14.10,15.97,54.53,2.45,26.70,3.80,10.68,136.91,16.99,34.17,0.60,8.00,10.00,10.00,1.20,17.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,15.32,16.65,18.90,0.00,0.00,1.23,0.70,51.47,67.14,7.51,5.63,101.46,94.29,30.00,0.40,1.04,77.17,250.00,0.00,0.00,7.40
26.00,15.08,18.53,17.42,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.27,17.51,3.10,0.00,7.60,24.33,73.27,0.40,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,14.18,17.04,59.20,2.45,26.60,3.80,10.68,137.45,16.99,34.22,0.60,8.00,10.00,10.00,1.20,28.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,15.44,16.78,18.90,0.00,0.00,1.23,0.70,52.69,67.17,7.90,5.97,101.52,97.61,44.00,0.40,1.00,77.28,243.48,0.00,0.00,7.40
27.00,14.39,18.43,16.29,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.57,17.54,3.10,0.00,7.60,25.14,72.81,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,14.15,18.07,63.27,2.45,26.40,3.80,10.68,137.87,16.99,34.35,0.60,8.00,10.00,10.00,1.20,42.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,15.32,16.75,18.90,0.00,0.00,1.23,0.70,53.67,66.59,8.21,6.28,101.45,99.94,57.00,0.30,1.00,77.23,247.27,0.00,0.00,7.40
28.00,13.63,18.37,14.82,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.68,17.60,3.10,0.00,7.60,25.98,72.23,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,14.06,19.06,66.72,2.45,26.10,3.80,10.68,137.82,16.99,34.39,0.60,8.00,10.00,10.00,1.20,60.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,15.12,16.66,18.90,0.00,0.00,1.04,0.70,53.84,67.54,8.28,6.47,101.15,102.27,70.00,0.20,1.00,76.72,250.00,0.00,0.00,7.40
29.00,12.92,18.13,13.09,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,18.49,17.53,3.10,0.00,7.60,26.83,71.62,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,13.92,19.83,69.15,2.45,26.20,3.80,10.68,136.77,16.99,34.14,0.60,8.00,10.00,10.00,1.20,76.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,14.87,16.43,18.90,0.00,0.00,1.01,0.70,53.73,68.99,8.26,6.62,100.24,103.14,84.00,0.20,1.04,75.19,250.00,0.00,0.00,7.40
30.00,12.16,17.83,10.70,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,17.97,17.27,3.10,0.00,7.60,27.53,67.28,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,13.65,20.38,70.54,2.45,26.50,3.80,10.68,134.14,16.99,33.33,0.60,8.00,10.00,10.00,1.20,92.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,14.61,16.15,18.90,0.00,0.00,0.94,0.70,55.29,71.68,8.10,6.72,97.65,104.00,96.00,0.10,1.08,72.24,250.00,0.00,0.00,7.40
31.00,11.41,17.66,7.75,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,16.62,16.62,3.10,0.00,7.60,28.19,61.71,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,12.84,20.86,71.66,2.45,26.50,3.80,10.68,125.82,16.99,30.64,0.60,8.00,10.00,10.00,1.20,104.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,14.36,16.09,18.90,0.00,0.00,0.79,0.70,57.42,74.77,7.90,6.82,92.27,103.60,108.00,0.10,1.12,65.14,235.73,0.00,0.00,7.40
32.00,10.60,18.15,4.79,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,10.71,14.92,3.10,0.00,7.60,28.21,57.89,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,10.34,21.28,72.52,2.45,26.40,3.80,10.68,95.38,16.99,21.45,0.60,8.00,10.00,10.00,1.20,113.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,14.11,16.10,18.90,0.00,0.00,0.57,0.70,58.59,77.20,7.70,6.78,80.32,103.20,118.00,0.10,1.16,45.83,221.57,0.00,0.00,7.40
33.00,9.36,18.14,2.13,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.99,10.99,3.10,0.00,7.60,28.03,54.65,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,2.84,21.60,72.99,2.45,26.20,3.80,10.68,49.21,16.99,9.51,0.60,8.00,10.00,10.00,1.20,119.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,14.11,16.16,18.90,0.00,0.00,0.49,0.70,59.44,79.40,7.51,6.70,44.28,102.17,125.00,0.10,1.20,21.76,175.52,0.00,0.00,7.40
34.00,6.98,18.10,0.23,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.01,4.26,3.10,0.00,7.60,27.49,53.12,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,0.14,21.83,73.09,2.45,26.30,3.80,10.68,13.23,16.99,1.49,0.60,8.00,10.00,10.00,1.20,123.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,14.19,16.22,18.90,0.00,0.00,0.34,0.70,61.03,81.64,7.23,6.22,12.36,101.14,130.00,0.10,1.20,6.11,99.30,0.00,0.00,7.40
35.00,0.68,17.68,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.47,3.10,0.00,7.60,26.83,52.16,0.00,5.00,4.80,4.40,18.45,10.00,3.50,5.00,1.40,0.00,21.99,72.62,2.45,26.30,3.80,10.68,0.91,16.99,0.02,0.60,8.00,10.00,10.00,1.20,125.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,13.88,16.01,18.90,0.00,0.00,0.12,0.70,62.88,83.89,6.91,5.61,0.79,100.37,129.00,0.00,1.20,0.35,43.16,0.00,0.00,7.40
36.00,0.00,17.78,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,25.90,50.14,2.10,5.00,15.53,4.40,18.45,10.00,3.50,5.00,1.40,0.00,22.07,71.58,2.45,26.60,3.80,10.68,0.00,16.99,0.00,0.60,8.00,10.00,10.00,1.20,123.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,13.43,15.70,18.90,0.00,0.00,0.06,0.70,65.55,85.72,6.74,5.13,0.00,99.60,124.00,0.00,1.28,0.00,10.67,0.00,0.00,7.40
37.00,0.00,17.90,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,24.88,47.76,6.80,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,22.12,70.25,2.45,26.90,3.80,10.68,0.00,16.99,0.00,0.60,8.00,10.00,10.00,1.20,119.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,12.87,15.55,18.90,0.00,0.00,0.00,0.70,68.50,87.40,6.61,4.70,0.00,98.60,115.00,0.00,1.32,0.00,0.00,0.00,0.00,7.40
38.00,0.00,17.91,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,23.37,44.62,8.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,22.15,68.64,2.45,27.10,3.80,10.68,0.00,16.99,0.00,0.60,8.00,10.00,10.00,1.20,112.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,12.27,15.46,18.90,0.00,0.00,0.00,0.70,68.42,86.51,6.22,4.45,0.00,97.59,102.00,0.00,1.36,0.00,0.00,0.00,0.00,7.40
39.00,0.00,18.06,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,21.70,41.22,8.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,22.03,66.80,2.45,27.30,3.80,10.68,0.00,16.99,0.00,0.60,8.00,10.00,10.00,1.20,101.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,12.11,15.31,18.90,0.00,0.00,0.00,0.70,67.33,84.76,5.75,4.27,0.00,95.58,88.00,0.00,1.40,0.00,0.00,0.00,0.00,7.40
40.00,0.00,17.80,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,20.25,37.57,8.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,21.78,64.74,2.45,27.30,3.80,10.68,0.00,16.99,0.00,0.60,8.00,10.00,10.00,1.20,86.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,12.09,15.13,18.90,0.00,0.00,0.00,0.70,64.36,83.26,5.36,3.87,0.00,93.57,72.00,0.00,1.44,0.00,0.00,0.00,0.00,7.40
41.00,0.00,17.47,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,18.88,33.84,8.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,21.41,62.27,2.45,27.40,3.80,10.68,0.00,16.99,0.00,0.60,8.00,10.00,10.00,1.20,70.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,11.74,14.81,18.90,0.00,0.00,0.00,0.70,60.76,81.84,5.01,3.39,0.00,90.44,58.00,0.00,1.44,0.00,0.00,0.00,0.00,7.40
42.00,0.00,17.49,0.00,14.00,4.20,7.50,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.60,18.07,32.81,8.00,5.00,15.53,4.40,18.45,10.00,3.50,5.00,2.80,0.00,20.94,59.40,2.45,27.50,3.80,10.68,0.00,16.99,0.00,0.60,8.00,10.00,10.00,1.20,54.00,6.50,4.00,14.08,2.00,10.80,7.80,4.90,1.20,11.28,14.44,18.90,0.00,0.00,0.00,0.70,58.25,80.80,4.34,2.98,0.00,87.32,44.00,0.00,1.40,0.00,0.00,0.00,0.00,7.40
